longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedroom_room_ration
-122.19,37.46,34.0,5419.0,1183.0,2002,1138.0,4.1985,500001.0,NEAR BAY,0.21830596050931905
-122.17,37.45,33.0,1828.0,396.0,766,378.0,4.4531,500001.0,NEAR BAY,0.21663019693654267
-122.17,37.45,35.0,1025.0,242.0,388,232.0,5.1995,500001.0,NEAR BAY,0.23609756097560974
-122.18,37.45,43.0,2061.0,437.0,817,385.0,4.4688,460200.0,NEAR BAY,0.21203299369238235
-122.18,37.45,37.0,5257.0,1360.0,2128,1264.0,4.0,394300.0,NEAR BAY,0.2587026821381016
-122.19,37.45,18.0,1636.0,414.0,853,439.0,5.1032,464600.0,NEAR OCEAN,0.2530562347188264
-122.18,37.44,44.0,2237.0,347.0,948,346.0,8.2436,500001.0,NEAR OCEAN,0.1551184622261958
-122.19,37.44,38.0,3383.0,456.0,1203,465.0,9.3198,500001.0,NEAR OCEAN,0.13479160508424476
-122.19,37.44,39.0,4402.0,618.0,1616,631.0,8.9955,500001.0,NEAR OCEAN,0.1403907314856883
-122.2,37.43,38.0,3626.0,528.0,1350,532.0,7.3681,500001.0,NEAR OCEAN,0.1456150027578599
-122.21,37.44,35.0,1140.0,193.0,486,199.0,4.6908,500001.0,NEAR OCEAN,0.1692982456140351
-122.2,37.43,40.0,2223.0,412.0,1050,417.0,5.2421,444500.0,NEAR OCEAN,0.18533513270355376
-122.19,37.43,39.0,2392.0,420.0,937,406.0,6.6136,472800.0,NEAR OCEAN,0.17558528428093645
-122.2,37.43,22.0,3294.0,744.0,1337,655.0,5.2391,500001.0,NEAR OCEAN,0.22586520947176686
-122.21,37.43,33.0,1606.0,254.0,727,271.0,8.6963,500001.0,NEAR OCEAN,0.1581569115815691
-122.21,37.43,23.0,5741.0,1012.0,1843,888.0,5.7211,500001.0,NEAR OCEAN,0.17627591012018812
-122.23,37.42,16.0,1945.0,320.0,512,300.0,7.4542,500001.0,NEAR OCEAN,0.16452442159383032
-122.19,37.42,47.0,932.0,167.0,295,116.0,8.4375,500001.0,NEAR OCEAN,0.1791845493562232
-122.21,37.43,20.0,975.0,134.0,324,146.0,9.7796,500001.0,NEAR OCEAN,0.13743589743589743
-122.21,37.42,28.0,564.0,72.0,191,79.0,11.9666,500001.0,NEAR OCEAN,0.1276595744680851
-122.2,37.4,37.0,1296.0,194.0,540,192.0,8.2782,500001.0,NEAR OCEAN,0.14969135802469136
-122.2,37.4,30.0,2612.0,338.0,980,324.0,10.0481,500001.0,NEAR OCEAN,0.12940275650842267
-122.21,37.38,28.0,4518.0,578.0,1489,559.0,11.3176,500001.0,NEAR OCEAN,0.1279327135900841
-122.2,37.35,17.0,3095.0,442.0,1173,424.0,13.2986,500001.0,NEAR BAY,0.14281098546042004
-122.21,37.37,34.0,1476.0,217.0,613,223.0,8.2883,500001.0,NEAR OCEAN,0.1470189701897019
-122.22,37.37,26.0,440.0,202.0,322,218.0,5.1831,350000.0,NEAR OCEAN,0.4590909090909091
-122.22,37.36,34.0,1559.0,243.0,600,242.0,8.7382,500001.0,NEAR OCEAN,0.15586914688903142
-122.22,37.4,32.0,2297.0,287.0,814,283.0,15.0001,500001.0,NEAR OCEAN,0.12494558119286026
-122.25,37.45,34.0,2999.0,365.0,927,369.0,10.2811,500001.0,NEAR OCEAN,0.12170723574524842
-122.27,37.45,41.0,830.0,136.0,353,153.0,6.3824,500001.0,NEAR OCEAN,0.163855421686747
-122.24,37.43,36.0,2410.0,361.0,934,377.0,7.652,500001.0,NEAR OCEAN,0.14979253112033195
-122.27,37.43,33.0,1601.0,223.0,629,215.0,15.0001,500001.0,NEAR OCEAN,0.13928794503435352
-122.25,37.39,33.0,370.0,42.0,153,53.0,10.6514,500001.0,NEAR OCEAN,0.11351351351351352
-122.26,37.38,28.0,1103.0,164.0,415,154.0,7.8633,500001.0,NEAR OCEAN,0.1486854034451496
-122.29,37.41,30.0,6373.0,854.0,2149,798.0,10.6868,500001.0,NEAR OCEAN,0.1340028244155029
-122.46,37.51,23.0,949.0,151.0,399,149.0,5.6286,411300.0,NEAR OCEAN,0.15911485774499473
-122.47,37.5,18.0,2297.0,416.0,1086,381.0,4.875,334600.0,NEAR OCEAN,0.18110579016107967
-122.47,37.5,25.0,950.0,259.0,404,195.0,3.1937,319200.0,NEAR OCEAN,0.27263157894736845
-122.48,37.51,22.0,1564.0,278.0,761,270.0,4.7578,318500.0,NEAR OCEAN,0.17774936061381075
-122.47,37.51,15.0,4974.0,764.0,2222,774.0,6.7606,364300.0,NEAR OCEAN,0.15359871330920788
-122.44,37.52,16.0,7077.0,1179.0,3502,1148.0,5.9919,345100.0,NEAR OCEAN,0.1665960152607037
-122.53,37.5,19.0,4768.0,807.0,2199,805.0,6.1896,331100.0,NEAR OCEAN,0.169253355704698
-122.49,37.54,15.0,3456.0,545.0,1527,535.0,6.3256,368000.0,NEAR OCEAN,0.15769675925925927
-122.51,37.53,17.0,1574.0,262.0,672,241.0,7.2929,355800.0,NEAR OCEAN,0.16645489199491742
-122.5,37.51,11.0,749.0,137.0,355,124.0,8.2364,371800.0,NEAR OCEAN,0.1829105473965287
-122.49,37.5,21.0,1209.0,309.0,801,259.0,4.5625,500000.0,NEAR OCEAN,0.2555831265508685
-122.43,37.43,17.0,11999.0,2249.0,5467,1989.0,4.8405,354300.0,NEAR OCEAN,0.18743228602383533
-122.34,37.46,21.0,1799.0,293.0,576,277.0,7.439,500001.0,NEAR OCEAN,0.16286826014452474
-122.38,37.34,33.0,1054.0,209.0,400,161.0,7.7773,456300.0,NEAR OCEAN,0.198292220113852
-122.33,37.39,52.0,573.0,102.0,232,92.0,6.2263,500001.0,NEAR OCEAN,0.17801047120418848
-122.27,37.32,37.0,2607.0,534.0,1346,507.0,5.3951,277700.0,NEAR OCEAN,0.2048331415420023
-122.27,37.24,30.0,2762.0,593.0,1581,502.0,5.1002,319400.0,NEAR OCEAN,0.21469949312092687
-122.38,37.18,52.0,1746.0,315.0,941,220.0,3.3047,286100.0,NEAR OCEAN,0.18041237113402062
-119.77,34.44,24.0,5652.0,1313.0,2312,1294.0,2.4717,295300.0,NEAR OCEAN,0.23230714791224347
-119.78,34.45,9.0,1830.0,353.0,1515,220.0,4.2109,450000.0,NEAR OCEAN,0.19289617486338798
-119.79,34.45,24.0,2746.0,433.0,1076,380.0,5.8635,348700.0,NEAR OCEAN,0.15768390386016023
-119.75,34.45,26.0,3578.0,677.0,1504,618.0,4.1375,395000.0,NEAR OCEAN,0.18921185019564002
-119.75,34.44,28.0,1080.0,298.0,524,251.0,1.8432,327300.0,NEAR OCEAN,0.2759259259259259
-119.76,34.44,28.0,1985.0,582.0,1092,548.0,2.4701,290900.0,NEAR OCEAN,0.2931989924433249
-119.75,34.45,6.0,2864.0,,1404,603.0,5.5073,263800.0,NEAR OCEAN,
-119.78,34.48,21.0,2377.0,322.0,1007,328.0,7.9248,500001.0,NEAR OCEAN,0.13546487168700042
-119.75,34.5,26.0,3563.0,579.0,1479,575.0,5.9522,438400.0,<1H OCEAN,0.16250350827953972
-119.78,34.45,23.0,2077.0,306.0,705,256.0,6.4744,500001.0,NEAR OCEAN,0.14732787674530573
-119.73,34.44,38.0,1729.0,,801,395.0,3.1364,357500.0,NEAR OCEAN,
-119.73,34.43,35.0,2703.0,654.0,1383,631.0,4.5278,340400.0,NEAR OCEAN,0.24195338512763595
-119.74,34.44,26.0,4257.0,1031.0,1861,950.0,3.4047,294500.0,NEAR OCEAN,0.24218933521259103
-119.72,34.43,30.0,2491.0,656.0,1091,576.0,2.5139,279500.0,<1H OCEAN,0.26334805299076675
-119.72,34.43,27.0,984.0,299.0,777,313.0,2.5694,275000.0,<1H OCEAN,0.30386178861788615
-119.72,34.43,46.0,1332.0,329.0,746,310.0,3.6719,357400.0,<1H OCEAN,0.246996996996997
-119.72,34.43,36.0,1156.0,309.0,521,304.0,2.6014,320600.0,<1H OCEAN,0.2673010380622837
-119.72,34.43,33.0,1028.0,377.0,753,356.0,2.3454,243800.0,<1H OCEAN,0.3667315175097276
-119.71,34.43,18.0,1170.0,372.0,681,346.0,2.1974,255000.0,<1H OCEAN,0.31794871794871793
-119.71,34.42,31.0,1643.0,499.0,1253,499.0,3.1563,267000.0,<1H OCEAN,0.30371272063298843
-119.71,34.43,47.0,1572.0,417.0,790,384.0,2.6429,279200.0,<1H OCEAN,0.2652671755725191
-119.72,34.44,50.0,3265.0,509.0,1256,443.0,6.3997,500001.0,<1H OCEAN,0.155895865237366
-119.71,34.44,52.0,1837.0,343.0,711,355.0,4.1316,443000.0,<1H OCEAN,0.18671747414262385
-119.7,34.43,37.0,1462.0,306.0,678,322.0,5.1545,418400.0,<1H OCEAN,0.20930232558139536
-119.71,34.43,48.0,2408.0,536.0,1005,497.0,3.5213,458600.0,<1H OCEAN,0.22259136212624583
-119.7,34.43,39.0,1486.0,467.0,758,409.0,2.6875,320600.0,<1H OCEAN,0.3142664872139973
-119.7,34.43,52.0,977.0,289.0,412,272.0,2.125,300000.0,<1H OCEAN,0.29580348004094165
-119.7,34.47,32.0,3725.0,569.0,1304,527.0,7.7261,500001.0,<1H OCEAN,0.152751677852349
-119.72,34.47,34.0,3262.0,533.0,1265,502.0,5.8411,381800.0,<1H OCEAN,0.16339668914776212
-119.71,34.45,35.0,2183.0,363.0,988,351.0,5.5922,384400.0,<1H OCEAN,0.1662849289967934
-119.71,34.44,41.0,2220.0,367.0,927,355.0,5.3184,376000.0,<1H OCEAN,0.16531531531531532
-119.72,34.44,43.0,1781.0,342.0,663,358.0,4.7,293800.0,<1H OCEAN,0.19202695115103874
-119.72,34.44,39.0,1489.0,304.0,700,268.0,3.8819,289900.0,<1H OCEAN,0.20416386836803224
-119.73,34.44,48.0,2114.0,390.0,973,367.0,4.8021,351100.0,NEAR OCEAN,0.18448438978240303
-119.73,34.45,44.0,2261.0,328.0,763,294.0,6.7449,415600.0,<1H OCEAN,0.1450685537372844
-119.74,34.44,27.0,1251.0,282.0,503,283.0,2.8,353000.0,NEAR OCEAN,0.22541966426858512
-119.74,34.45,29.0,2526.0,388.0,1092,409.0,6.0597,383100.0,<1H OCEAN,0.1536025336500396
-119.69,34.44,41.0,1989.0,271.0,666,269.0,6.8406,500001.0,<1H OCEAN,0.13624937154348918
-119.69,34.43,44.0,2440.0,485.0,1011,442.0,4.149,443600.0,<1H OCEAN,0.1987704918032787
-119.7,34.43,35.0,1402.0,369.0,654,385.0,2.6205,318800.0,<1H OCEAN,0.2631954350927247
-119.69,34.43,43.0,1257.0,311.0,671,263.0,2.875,280600.0,<1H OCEAN,0.24741447891805887
-119.69,34.43,37.0,2801.0,497.0,1150,476.0,5.8311,387700.0,<1H OCEAN,0.17743662977508032
-119.68,34.44,23.0,2600.0,398.0,917,374.0,8.7394,500001.0,<1H OCEAN,0.15307692307692308
-119.67,34.47,35.0,2700.0,422.0,1995,383.0,4.9757,500001.0,<1H OCEAN,0.1562962962962963
-119.66,34.44,26.0,2790.0,413.0,1014,397.0,6.5631,500001.0,<1H OCEAN,0.14802867383512544
-119.66,34.43,27.0,5509.0,1059.0,2591,979.0,3.8456,500001.0,<1H OCEAN,0.19223089489925577
-119.67,34.44,32.0,3202.0,537.0,1316,538.0,5.2888,463800.0,<1H OCEAN,0.16770768269831354
-119.69,34.43,30.0,1273.0,343.0,1082,325.0,2.5104,228100.0,<1H OCEAN,0.2694422623723488
-119.68,34.43,33.0,1961.0,462.0,1693,445.0,2.9896,236000.0,<1H OCEAN,0.23559408465068843
-119.68,34.43,49.0,1785.0,386.0,1267,380.0,3.5208,251200.0,<1H OCEAN,0.21624649859943978
-119.67,34.38,28.0,1814.0,526.0,849,420.0,3.1625,364300.0,<1H OCEAN,0.28996692392502754
-119.68,34.42,38.0,1452.0,354.0,1139,340.0,2.707,236800.0,<1H OCEAN,0.24380165289256198
-119.67,34.43,39.0,1467.0,381.0,1404,374.0,2.3681,241400.0,<1H OCEAN,0.25971370143149286
-119.67,34.42,37.0,1673.0,444.0,1477,446.0,2.0643,246700.0,<1H OCEAN,0.26539151225343693
-119.67,34.42,23.0,1333.0,393.0,1369,381.0,2.5947,232600.0,<1H OCEAN,0.2948237059264816
-119.7,34.43,52.0,1364.0,460.0,804,400.0,2.375,293800.0,<1H OCEAN,0.33724340175953077
-119.7,34.42,52.0,329.0,109.0,291,102.0,1.4722,350000.0,<1H OCEAN,0.331306990881459
-119.7,34.42,41.0,725.0,239.0,582,214.0,3.1667,362500.0,<1H OCEAN,0.3296551724137931
-119.69,34.42,17.0,1826.0,544.0,1325,532.0,1.2762,253600.0,<1H OCEAN,0.29791894852135814
-119.69,34.42,52.0,302.0,112.0,392,114.0,2.5978,258300.0,<1H OCEAN,0.3708609271523179
-119.71,34.42,52.0,1838.0,692.0,851,576.0,1.4851,237500.0,<1H OCEAN,0.3764961915125136
-119.71,34.42,49.0,1560.0,436.0,1041,411.0,2.925,246900.0,<1H OCEAN,0.2794871794871795
-119.71,34.42,39.0,1172.0,322.0,606,316.0,2.16,259100.0,<1H OCEAN,0.27474402730375425
-119.71,34.42,50.0,840.0,279.0,488,270.0,2.2097,258300.0,<1H OCEAN,0.33214285714285713
-119.7,34.42,43.0,1802.0,557.0,1490,538.0,2.675,247900.0,<1H OCEAN,0.3091009988901221
-119.7,34.41,52.0,1526.0,458.0,1633,449.0,2.2069,226500.0,NEAR OCEAN,0.30013106159895153
-119.72,34.42,37.0,1635.0,427.0,1027,408.0,3.5905,264700.0,NEAR OCEAN,0.26116207951070336
-119.72,34.42,31.0,1524.0,383.0,1257,398.0,2.6019,250000.0,NEAR OCEAN,0.25131233595800523
-119.72,34.42,49.0,1610.0,370.0,961,351.0,2.6983,260100.0,NEAR OCEAN,0.22981366459627328
-119.72,34.42,52.0,1759.0,387.0,980,402.0,4.0125,261000.0,NEAR OCEAN,0.22001137009664581
-119.71,34.42,52.0,1411.0,324.0,1091,306.0,4.1062,252900.0,<1H OCEAN,0.2296243798724309
-119.71,34.42,23.0,2068.0,658.0,1898,570.0,2.5506,230800.0,<1H OCEAN,0.3181818181818182
-119.71,34.41,31.0,1034.0,319.0,997,308.0,2.6538,231800.0,NEAR OCEAN,0.30851063829787234
-119.73,34.35,20.0,1648.0,319.0,905,307.0,4.375,335200.0,NEAR OCEAN,0.19356796116504854
-119.71,34.36,34.0,1706.0,276.0,628,243.0,4.1842,364000.0,NEAR OCEAN,0.16178194607268465
-119.7,34.36,35.0,1604.0,334.0,904,337.0,4.7411,336400.0,NEAR OCEAN,0.2082294264339152
-119.71,34.4,36.0,1846.0,358.0,748,329.0,4.2283,326800.0,NEAR OCEAN,0.19393282773564463
-119.7,34.4,25.0,1858.0,493.0,865,460.0,3.0938,312500.0,NEAR OCEAN,0.26533907427341225
-119.72,34.41,35.0,871.0,145.0,354,154.0,4.3214,341800.0,NEAR OCEAN,0.16647531572904709
-119.71,34.4,27.0,3782.0,771.0,1742,751.0,4.0451,395100.0,NEAR OCEAN,0.20386039132734002
-119.71,34.41,18.0,1225.0,317.0,694,306.0,3.6823,255000.0,NEAR OCEAN,0.2587755102040816
-119.7,34.41,19.0,1215.0,360.0,1349,423.0,2.6607,226500.0,NEAR OCEAN,0.2962962962962963
-119.7,34.41,19.0,2086.0,575.0,1701,530.0,2.8042,236100.0,NEAR OCEAN,0.275647171620326
-119.69,34.38,39.0,1383.0,459.0,677,362.0,2.25,281300.0,NEAR OCEAN,0.3318872017353579
-119.69,34.41,44.0,1208.0,357.0,603,297.0,2.6103,500000.0,<1H OCEAN,0.2955298013245033
-119.75,34.43,23.0,2982.0,837.0,1317,787.0,3.3776,283200.0,NEAR OCEAN,0.2806841046277666
-119.74,34.43,26.0,3119.0,562.0,1459,562.0,5.0434,340400.0,NEAR OCEAN,0.18018595703751203
-119.75,34.4,31.0,1997.0,299.0,826,301.0,6.8927,500001.0,NEAR OCEAN,0.14972458688032048
-119.73,34.43,27.0,1448.0,404.0,978,338.0,2.303,261000.0,NEAR OCEAN,0.27900552486187846
-119.73,34.42,23.0,1364.0,227.0,638,238.0,5.3279,413900.0,NEAR OCEAN,0.16642228739002932
-119.73,34.42,25.0,2024.0,312.0,907,335.0,5.4127,392800.0,NEAR OCEAN,0.1541501976284585
-119.72,34.41,35.0,1853.0,375.0,878,338.0,4.9044,335300.0,NEAR OCEAN,0.2023745277927685
-119.74,34.41,30.0,2365.0,417.0,1053,409.0,5.5959,346200.0,NEAR OCEAN,0.17632135306553912
-119.73,34.41,29.0,1769.0,297.0,703,269.0,4.4375,350000.0,NEAR OCEAN,0.16789146410401357
-119.72,34.41,26.0,1648.0,378.0,954,405.0,3.2895,335000.0,NEAR OCEAN,0.22936893203883496
-119.74,34.35,34.0,1664.0,292.0,705,257.0,5.0,329400.0,NEAR OCEAN,0.17548076923076922
-119.74,34.38,32.0,1479.0,287.0,830,288.0,5.345,322600.0,NEAR OCEAN,0.1940500338066261
-119.63,34.42,42.0,1765.0,263.0,753,260.0,8.5608,500001.0,<1H OCEAN,0.1490084985835694
-119.64,34.43,34.0,3045.0,570.0,1002,488.0,5.622999999999999,500001.0,<1H OCEAN,0.18719211822660098
-119.63,34.4,29.0,3865.0,814.0,1266,613.0,6.0069,500001.0,<1H OCEAN,0.21060802069857698
-119.64,34.43,32.0,1872.0,318.0,749,296.0,4.625,500001.0,<1H OCEAN,0.16987179487179488
-119.61,34.45,33.0,3597.0,519.0,1207,479.0,5.3963,500001.0,<1H OCEAN,0.14428690575479566
-119.63,34.44,37.0,3188.0,442.0,984,376.0,9.4522,500001.0,<1H OCEAN,0.13864491844416563
-119.61,34.43,16.0,2665.0,391.0,794,311.0,9.0267,500001.0,<1H OCEAN,0.14671669793621014
-119.53,34.41,8.0,1705.0,400.0,886,391.0,3.9659,297400.0,<1H OCEAN,0.23460410557184752
-119.52,34.41,20.0,4489.0,800.0,2867,765.0,4.806,279700.0,<1H OCEAN,0.17821341055914458
-119.51,34.4,24.0,3422.0,596.0,1763,601.0,5.2039,301300.0,NEAR OCEAN,0.17416715371127994
-119.51,34.4,15.0,1112.0,256.0,411,245.0,2.0625,314300.0,NEAR OCEAN,0.2302158273381295
-119.52,34.39,23.0,1414.0,365.0,889,345.0,2.6397,250000.0,NEAR OCEAN,0.2581329561527581
-119.51,34.39,32.0,1921.0,394.0,951,334.0,3.233,346000.0,NEAR OCEAN,0.20510150963040083
-119.52,34.4,20.0,1834.0,477.0,1305,417.0,3.2125,251000.0,NEAR OCEAN,0.2600872410032715
-119.53,34.38,22.0,2323.0,727.0,1301,478.0,2.7864,300000.0,NEAR OCEAN,0.31295738269479123
-119.53,34.4,14.0,1671.0,383.0,1079,365.0,3.1389,248700.0,<1H OCEAN,0.22920406941950927
-119.51,34.46,28.0,3506.0,563.0,1362,483.0,6.091,500001.0,<1H OCEAN,0.16058185966913863
-119.55,34.38,17.0,1951.0,368.0,681,350.0,2.7275,500001.0,<1H OCEAN,0.18862121988723732
-119.57,34.38,22.0,2512.0,426.0,919,341.0,5.7589999999999995,425000.0,<1H OCEAN,0.1695859872611465
-119.59,34.43,28.0,2718.0,542.0,1066,442.0,4.2059,500001.0,<1H OCEAN,0.199411331861663
-119.59,34.39,35.0,622.0,170.0,278,139.0,3.6969,335000.0,<1H OCEAN,0.2733118971061093
-119.5,34.35,39.0,308.0,38.0,59,21.0,11.7794,500001.0,NEAR OCEAN,0.12337662337662338
-119.49,34.39,17.0,4617.0,982.0,2303,923.0,3.9224,230600.0,NEAR OCEAN,0.21269222438813082
-119.72,34.77,35.0,2469.0,553.0,1168,427.0,2.4583,62100.0,<1H OCEAN,0.22397731875253138
-120.18,34.75,17.0,2074.0,382.0,1035,359.0,3.7958,400000.0,<1H OCEAN,0.18418514946962392
-120.27,34.72,14.0,1289.0,277.0,693,237.0,3.2569,230800.0,<1H OCEAN,0.21489526764934058
-120.18,34.62,25.0,1337.0,219.0,671,225.0,3.1912,226400.0,NEAR OCEAN,0.1637995512341062
-120.2,34.63,14.0,2647.0,515.0,1487,488.0,4.4519,227900.0,NEAR OCEAN,0.19455987910842462
-120.2,34.61,15.0,2958.0,690.0,1348,617.0,3.8582,215200.0,NEAR OCEAN,0.2332657200811359
-120.13,34.63,11.0,2137.0,339.0,916,338.0,5.5221,394900.0,NEAR OCEAN,0.1586335985025737
-120.12,34.6,10.0,2426.0,426.0,966,419.0,5.5106,290900.0,NEAR OCEAN,0.1755976916735367
-120.14,34.6,22.0,2136.0,465.0,1143,409.0,2.9479,243100.0,NEAR OCEAN,0.21769662921348315
-120.16,34.61,17.0,921.0,189.0,434,219.0,3.0185,500001.0,NEAR OCEAN,0.20521172638436483
-120.14,34.59,9.0,2536.0,499.0,832,385.0,2.5743,309800.0,NEAR OCEAN,0.19676656151419558
-120.14,34.59,24.0,1601.0,282.0,731,285.0,4.2026,259800.0,NEAR OCEAN,0.17613991255465333
-120.04,34.72,13.0,3942.0,585.0,1542,515.0,6.6054,500001.0,NEAR OCEAN,0.14840182648401826
-120.11,34.66,18.0,1348.0,238.0,631,247.0,5.3154,289400.0,NEAR OCEAN,0.17655786350148367
-120.08,34.64,18.0,2375.0,429.0,1048,369.0,4.2222,375000.0,NEAR OCEAN,0.18063157894736842
-120.08,34.62,11.0,3478.0,588.0,1693,582.0,4.6554,272300.0,NEAR OCEAN,0.16906267970097758
-120.09,34.62,18.0,2708.0,382.0,988,359.0,5.5194,367000.0,NEAR OCEAN,0.1410635155096012
-120.11,34.62,16.0,2943.0,394.0,959,359.0,6.2094,440000.0,NEAR OCEAN,0.13387699626231736
-120.09,34.61,11.0,586.0,125.0,317,74.0,2.8906,84400.0,NEAR OCEAN,0.21331058020477817
-120.08,34.59,24.0,1874.0,319.0,820,315.0,5.1909,390200.0,NEAR OCEAN,0.17022411953041622
-120.01,34.54,30.0,2992.0,609.0,1288,465.0,3.9375,292900.0,NEAR OCEAN,0.2035427807486631
-120.44,34.91,12.0,3189.0,463.0,1200,442.0,5.2989999999999995,226800.0,<1H OCEAN,0.14518657886484793
-120.45,34.91,16.0,712.0,147.0,355,162.0,2.56,150000.0,<1H OCEAN,0.20646067415730338
-120.48,34.9,20.0,3842.0,630.0,2490,662.0,3.0559,120100.0,<1H OCEAN,0.16397709526288393
-120.45,34.88,15.0,2143.0,286.0,929,315.0,5.7306,269700.0,<1H OCEAN,0.13345776948203453
-120.44,34.88,9.0,3124.0,415.0,1169,407.0,6.7694,275100.0,<1H OCEAN,0.13284250960307298
-120.45,34.87,4.0,1533.0,221.0,545,191.0,7.5696,328700.0,<1H OCEAN,0.1441617742987606
-120.44,34.87,13.0,2312.0,352.0,1084,388.0,5.038,194000.0,<1H OCEAN,0.1522491349480969
-120.45,34.86,23.0,3415.0,778.0,1492,633.0,2.2791,114800.0,NEAR OCEAN,0.22781844802342607
-120.4,34.86,11.0,1633.0,348.0,504,327.0,2.0508,275000.0,<1H OCEAN,0.2131047152480098
-120.4,34.85,26.0,2384.0,385.0,1323,400.0,4.8185,157900.0,<1H OCEAN,0.16149328859060402
-120.41,34.86,15.0,978.0,187.0,407,182.0,4.375,158000.0,<1H OCEAN,0.19120654396728015
-120.43,34.86,17.0,3172.0,506.0,1538,473.0,4.3125,168100.0,<1H OCEAN,0.15952080706179067
-120.43,34.86,17.0,1932.0,347.0,874,312.0,3.8203,141500.0,<1H OCEAN,0.17960662525879917
-120.37,34.9,17.0,2649.0,386.0,1057,362.0,4.7813,326800.0,<1H OCEAN,0.14571536428841073
-120.33,34.87,24.0,2590.0,404.0,1093,338.0,3.9375,341200.0,<1H OCEAN,0.155984555984556
-120.42,34.91,4.0,6986.0,1217.0,2801,1212.0,3.2135,212700.0,<1H OCEAN,0.174205553965073
-120.43,34.9,27.0,2019.0,354.0,1029,346.0,3.5391,144700.0,<1H OCEAN,0.17533432392273401
-120.43,34.9,30.0,2388.0,393.0,1117,375.0,4.1058,164000.0,<1H OCEAN,0.16457286432160803
-120.41,34.88,8.0,3119.0,620.0,1159,544.0,3.5288,165500.0,<1H OCEAN,0.19878166078871434
-120.42,34.89,24.0,2020.0,307.0,855,283.0,5.0099,162500.0,<1H OCEAN,0.15198019801980198
-120.43,34.89,30.0,1979.0,342.0,999,320.0,5.0286,158000.0,<1H OCEAN,0.17281455280444669
-120.43,34.89,28.0,2862.0,478.0,1384,463.0,4.6694,158200.0,<1H OCEAN,0.16701607267645002
-120.43,34.88,22.0,2580.0,381.0,1149,372.0,5.0113,158600.0,<1H OCEAN,0.14767441860465116
-120.42,34.87,18.0,2505.0,376.0,1162,382.0,4.8359,195700.0,<1H OCEAN,0.1500998003992016
-120.43,34.87,21.0,2131.0,329.0,1094,353.0,4.6648,193000.0,<1H OCEAN,0.15438761145002347
-120.43,34.87,26.0,1699.0,272.0,799,266.0,3.9871,157700.0,<1H OCEAN,0.16009417304296644
-120.41,34.88,4.0,3680.0,559.0,1678,569.0,5.0639,201700.0,<1H OCEAN,0.15190217391304348
-120.4,34.87,10.0,2197.0,329.0,1064,319.0,4.9766,199600.0,<1H OCEAN,0.14974965862539827
-120.41,34.87,32.0,1997.0,317.0,866,281.0,5.062,158900.0,<1H OCEAN,0.1587381071607411
-120.41,34.87,15.0,1534.0,251.0,761,240.0,4.9028,193600.0,<1H OCEAN,0.1636245110821382
-120.42,34.95,52.0,1391.0,287.0,632,276.0,1.7431,131500.0,<1H OCEAN,0.20632638389647737
-120.42,34.95,33.0,3404.0,711.0,1579,639.0,3.1078,146700.0,<1H OCEAN,0.20887191539365452
-120.43,34.95,50.0,1966.0,413.0,985,403.0,2.3506,136100.0,<1H OCEAN,0.2100712105798576
-120.43,34.95,43.0,2020.0,344.0,692,310.0,3.6815,181800.0,<1H OCEAN,0.1702970297029703
-120.42,34.94,32.0,2844.0,551.0,1337,516.0,2.7188,133700.0,<1H OCEAN,0.19374120956399438
-120.43,34.93,4.0,2866.0,648.0,1311,578.0,2.8649,186500.0,<1H OCEAN,0.22609909281228194
-120.43,34.93,10.0,2980.0,585.0,1593,562.0,3.285,218300.0,<1H OCEAN,0.19630872483221476
-120.43,34.98,21.0,2725.0,514.0,1466,488.0,3.6639,128600.0,<1H OCEAN,0.18862385321100916
-120.43,34.97,28.0,1433.0,270.0,1001,278.0,4.0125,130100.0,<1H OCEAN,0.1884159106769016
-120.42,34.96,20.0,1678.0,307.0,840,316.0,4.4342,160700.0,<1H OCEAN,0.18295589988081049
-120.43,34.96,24.0,2739.0,414.0,1171,413.0,4.8155,162900.0,<1H OCEAN,0.1511500547645126
-120.43,34.96,24.0,1799.0,470.0,1416,408.0,2.0673,136900.0,<1H OCEAN,0.2612562534741523
-120.42,34.96,31.0,3518.0,608.0,1386,572.0,3.6212,151400.0,<1H OCEAN,0.17282546901648663
-120.42,34.96,19.0,2298.0,511.0,1246,513.0,2.2119999999999997,132000.0,<1H OCEAN,0.22236727589208008
-120.43,34.96,19.0,2350.0,631.0,1291,515.0,1.0349,130800.0,<1H OCEAN,0.26851063829787236
-120.42,34.97,18.0,1932.0,350.0,1071,346.0,4.125,139800.0,<1H OCEAN,0.18115942028985507
-120.41,34.96,16.0,2299.0,403.0,1245,395.0,4.2125,148300.0,<1H OCEAN,0.1752936059156155
-120.42,34.96,14.0,2069.0,343.0,1240,338.0,4.5066,149800.0,<1H OCEAN,0.16578057032382792
-120.38,34.96,9.0,2813.0,492.0,1144,490.0,4.0431,226800.0,<1H OCEAN,0.17490223960184856
-120.41,34.96,21.0,1774.0,263.0,724,237.0,4.65,152500.0,<1H OCEAN,0.14825253664036075
-120.41,34.96,9.0,2712.0,428.0,1116,415.0,4.5536,190100.0,<1H OCEAN,0.15781710914454278
